movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,genre_1,genre_2,genre_3,country_1,country_2,country_3,director,actor_1,actor_2,actor_3,studio,description,contract_price,studio_score,price_class
tt0810913,Jack and Jill,2011,11-11-2011,91,PG,PG,3.3,73159,335,161,79000000,74158157,149673788,3438,3438,Comedy,,,USA,,,Dennis Dugan,Adam Sandler,Al Pacino,Katie Holmes,Sony Pictures/Columbia,"Family guy Jack Sadelstein prepares for the annual event he dreads: the Thanksgiving visit of his fraternal twin sister, the needy and passive-aggressive Jill, who then refuses to leave.",790,10,3
tt0808151,Angels & Demons,2009,05-15-2009,138,PG-13,PG-13,6.7,257784,483,198,150000000,133375846,485930816,3527,3527,Mystery,Thriller,,USA,Italy,,Ron Howard,Tom Hanks,Ewan McGregor,Ayelet Zurer,Sony Pictures/Columbia,Harvard symbologist Robert Langdon works with a nuclear physicist to solve a murder and prevent a terrorist act against the Vatican during one of the significant events within the church.,730,10,1
tt1622547,30 Minutes or Less,2011,08-12-2011,83,R,R,6.1,89074,137,224,28000000,37053924,40547440,2888,2888,Action,Comedy,Crime,USA,,,Ruben Fleischer,Jesse Eisenberg,Danny McBride,Aziz Ansari,Sony Pictures/Columbia,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and inform him that he has mere hours to rob a bank or else...",730,10,1
tt0386588,Hitch,2005,02-11-2005,118,PG-13,PG-13,6.6,282447,393,171,70000000,179495555,368015934,3575,3575,Comedy,Romance,,USA,,,Andy Tennant,Will Smith,Eva Mendes,Kevin James,Sony Pictures/Columbia,"While helping his latest client woo the woman of his dreams, a professional ""date doctor"" finds that his game doesn't quite work on the gossip columnist with whom he's smitten.",730,10,1
tt0386140,The Legend of Zorro,2005,10-28-2005,129,PG,PG,5.9,87865,252,136,75000000,46464023,142400065,3520,3520,Action,Adventure,Romance,USA,,,Martin Campbell,Alberto Reyes,Julio Oscar Mechoso,Gustavo S¢®¢®nchez,Sony Pictures/Columbia,"Despite trying to keep his swashbuckling to a minimum, a threat to California's pending statehood causes the adventure-loving Don Alejandro de la Vega (Antonio Banderas) and his wife, Elena (Catherine Zeta-Jones), to take action.",730,10,1
tt4877122,The Emoji Movie,2017,07-28-2017,86,PG,PG,3.2,50616,771,154,50000000,86089513,217776646,4075,4075,Animation,Adventure,Comedy,USA,,,Tony Leondis,T.J. Miller,James Corden,Anna Faris,Sony Pictures/Columbia,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",730,10,1
tt0385880,Monster House,2006,07-21-2006,91,PG,PG,6.6,92485,266,187,75000000,73661010,140175006,3553,3553,Animation,Adventure,Comedy,USA,,,Gil Kenan,Ryan Whitney Newm,Steve Buscemi,Mitchel Musso',Sony Pictures/Columbia,"Three teens discover that their neighbor's house is really a living, breathing, scary monster.",790,10,3
tt1547234,Premium Rush,2012,08-24-2012,91,PG-13,PG-13,6.5,106352,196,254,35000000,20275446,31083599,2255,2255,Action,Crime,Thrille,USA,,,David Koepp,Joseph Gordon-Lev,Dania Ramirez,Sean Kennedy,Sony Pictures/Columbia,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.",730,10,1
tt1535438,Hope Springs,2012,08-08-2012,100,PG-13,PG-13,6.3,39146,197,234,30000000,63536011,114281051,2361,2441,Comedy,Drama,Romance,USA,,,David Frankel,Meryl Streep,Tommy Lee Jones,Steve Carell,Sony Pictures/Columbia,"After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.",730,10,1
tt1535109,Captain Phillips,2013,10-11-2013,134,PG-13,PG-13,7.8,394949,600,505,55000000,107100855,218791811,3020,3143,Biography,Drama,Thrille,USA,,,Paul Greengrass,Tom Hanks,Catherine Keener,Barkhad Abdi,Sony Pictures/Columbia,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",1000,10,10
tt0139151,Inferno,1999,09-25-1999,95,PG-13,PG-13,5.2,8406,77,17,15000000,.,.,3576,3576,Action,Comedy,Drama,USA,,,John G. Avildsen,Jean-Claude Van D,Pat Morita,Danny Trejo,Sony Pictures/Columbia,A man (JCVD) drives out in the desert where some men steal his motorcycle and leave him for dead. He survives and no longer thinks of suicide as he now has a purpose in life: revenge and getting his bike back.,730,10,1
tt0384537,Silent Hill,2006,04-21-2006,125,R,R,6.5,205715,1782,272,50000000,46982632,97607453,2926,2932,Horror,,,Can,France,Japan,Christophe Gans,Radha Mitchell,Sean Bean,Laurie Holden,Sony Pictures/Columbia,"A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill.",730,10,1
tt0762125,Planet 51,2009,11-20-2009,91,PG,PG,6,48182,76,157,70000000,42194060,105647102,3035,3035,Animation,Adventure,Comedy,Spa,UK,USA,Jorge Blanco,Dwayne Johnson,Jessica Biel,Justin Long,Sony Pictures/Columbia,"An alien civilization is invaded by Astronaut Chuck Baker, who believes that the planet was uninhabited. Wanted by the military, Baker must get back to his ship before it goes into orbit without him.",730,10,1
tt0382992,Stealth,2005,07-29-2005,121,PG-13,PG-13,5.1,50090,393,149,135000000,32116746,76932872,3495,3495,Action,Adventure,Sci-Fi,USA,,,Rob Cohen,Josh Lucas,Jessica Biel,Jamie Foxx,Sony Pictures/Columbia,"Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control before it initiates the next world war.",730,10,1
tt1430607,Arthur Christmas,2011,11-23-2011,97,PG,PG,7.1,46177,95,200,100000000,46462469,147419472,3376,3376,Animation,Adventure,Comedy,UK,USA,,Sarah Smith,James McAvoy,Hugh Laurie,Bill Nighy,Sony Pictures/Columbia,Santa's clumsy son Arthur sets out on a mission with St. Nick's father to give out a present they misplaced to a young girl in less than 2 hours.,730,10,1
tt0423294,Surf's Up,2007,06-08-2007,85,PG,PG,6.7,64429,124,158,100000000,58867694,149044471,3528,3531,Animation,Comedy,Family,USA,,,Ash Brannon,Shia LaBeouf,Jeff Bridges,Zooey Deschanel,Sony Pictures/Columbia,"A behind-the-scenes look at the annual Penguin World Surfing Championship, and its newest participant, up-and-comer Cody Maverick.",730,10,1
tt0422720,Marie Antoinette,2006,10-20-2006,123,PG-13,PG-13,6.4,94778,660,255,40000000,15962471,60917189,859,870,Biography,Drama,History,USA,France,Japan,Sofia Coppola,Kirsten Dunst,Jason Schwartzman,Judy Davis,Sony Pictures/Columbia,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",730,10,1
tt1411664,Bucky Larson: Born to Be a Star,2011,09-09-2011,97,R,R,3.2,10831,75,49,10000000,2529395,2530394,1500,1500,Comedy,,,USA,,,Tom Brady,Nick Swardson,Christina Ricci,Don Johnson,Sony Pictures/Columbia,"A kid from the Midwest moves out to Hollywood in order to follow in his parents footsteps, and become a porn star.",730,10,1
tt0498399,We Own the Night,2007,10-12-2007,117,R,R,6.8,81370,209,219,21000000,28563179,54926886,2362,2402,Crime,Drama,Thrille,USA,,,James Gray,Joaquin Phoenix,Eva Mendes,Danny Hoch,Sony Pictures/Columbia,A New York City nightclub manager tries to save his brother and father from Russian Mafia hitmen.,730,10,1
tt0382625,The Da Vinci Code,2006,05-19-2006,149,PG-13,PG-13,6.6,379099,2005,313,125000000,217536138,758239851,3735,3757,Mystery,Thriller,,USA,Malta,Franc,Ron Howard,Tom Hanks,Audrey Tautou,Ian McKellen,Sony Pictures/Columbia,"A murder inside the Louvre, and clues in Da Vinci paintings, lead to the discovery of a religious mystery protected by a secret society for two thousand years, which could shake the foundations of Christianity.",730,10,1
tt0421206,Gridiron Gang,2006,09-15-2006,125,PG-13,PG-13,6.9,44784,139,87,30000000,38432823,41480851,3504,3510,Biography,Crime,Drama,USA,,,Phil Joanou,Dwayne Johnson,Xzibit,L. Scott Caldwell,Sony Pictures/Columbia,"Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.",730,10,1
tt1386588,The Other Guys,2010,08-06-2010,107,PG-13,PG-13,6.6,226487,356,274,100000000,119219978,170432927,3651,3651,Action,Comedy,Crime,USA,,,Adam McKay,Will Ferrell,Derek Jeter,Mark Wahlberg,Sony Pictures/Columbia,"Two mismatched New York City detectives seize an opportunity to step up like the city's top cops, whom they idolize, only things don't quite go as planned.",730,10,1
tt1375670,Grown Ups,2010,06-25-2010,102,PG-13,PG-13,5.9,215216,344,178,80000000,162001186,271430189,3534,3534,Comedy,,,USA,,,Dennis Dugan,Adam Sandler,Kevin James,Chris Rock,Sony Pictures/Columbia,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",730,10,1
tt0490204,Reign Over Me,2007,03-23-2007,124,R,R,7.4,90652,240,153,20000000,19661987,22222308,1671,1747,Drama,,,USA,,,Mike Binder,Adam Sandler,Don Cheadle,Jada Pinkett Smith,Sony Pictures/Columbia,A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief.,730,10,1
tt0381061,Casino Royale,2006,11-17-2006,144,PG-13,PG-13,8,547795,2345,340,150000000,167445960,609447995,3434,3443,Action,Adventure,Thrille,UK,Czech,USA,Martin Campbell,Daniel Craig,Eva Green,Mads Mikkelsen,Sony Pictures/Columbia,"After earning 00 status and a licence to kill, Secret Agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high stakes game of poker at Casino Royale, Montenegro.",1000,10,10
tt0420223,Stranger Than Fiction,2006,11-10-2006,113,PG-13,PG-13,7.6,210114,578,259,30000000,40660952,53653224,2264,2270,Comedy,Drama,Fantasy,USA,,,Marc Forster,Will Ferrell,William Dick,Guy Massey,Sony Pictures/Columbia,"An I.R.S. auditor suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death.",730,10,1
tt1341188,How Do You Know,2010,12-17-2010,121,PG-13,PG-13,5.4,41886,231,156,120000000,30212620,48668907,2483,2483,Comedy,Drama,Romance,USA,,,James L. Brooks,Reese Witherspoon,Paul Rudd,Owen Wilson,Sony Pictures/Columbia,"After being cut from the U.S.A. softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",730,10,1
tt1314228,Did You Hear About the Morgans?,2009,12-18-2009,103,PG-13,PG-13,4.8,35650,136,136,58000000,29580087,85280250,2718,2718,Comedy,Drama,Romance,USA,,,Marc Lawrence,Hugh Grant,Sarah Jessica Parker,Natalia Klimas,Sony Pictures/Columbia,"In New York City, an estranged couple who witness a murder are relocated to small town Wyoming as part of the Witness Protection Program.",730,10,1
tt7074886,The Front Runner,2018,11-21-2018,113,R,R,6.1,8629,102,162,.,2000105,3242235,4,807,Biography,Drama,History,Can,USA,,Jason Reitman,Hugh Jackman,Vera Farmiga,J.K. Simmons',Sony Pictures/Columbia,"In 1987, U.S. Senator",730,10,1
tt6905696,Slaughterhouse Rulez,2018,05-17-2019,104,R,R,5.2,7030,118,49,.,4665,730762,10,10,Action,Comedy,Horror,UK,,,Crispian Mills,Margot Robbie,Michael Sheen,Simon Pegg,Sony Pictures/Columbia,An illustrious British boarding school becomes a bloody battleground when a mysterious sinkhole appears at a nearby fracking site unleashing unspeakable horror.,730,10,1
tt0378109,Into the Blue,2005,09-30-2005,110,PG-13,PG-13,5.8,71004,217,120,50000000,18801234,44434439,2789,2789,Action,Adventure,Crime,USA,,,John Stockwell,Paul Walker,Jessica Alba,Scott Caan,Sony Pictures/Columbia,A group of divers find themselves in deep trouble with a drug lord after they come upon the illicit cargo of a sunken airplane.,730,10,1
tt1285016,The Social Network,2010,10-01-2010,120,PG-13,PG-13,7.7,579926,792,577,40000000,96962694,224920315,2771,2921,Biography,Drama,,USA,,,David Fincher,Jesse Eisenberg,Rooney Mara,Bryan Barter,Sony Pictures/Columbia,As Harvard student,1000,10,10
tt1284575,Bad Teacher,2011,06-24-2011,92,R,R,5.6,184224,311,290,20000000,100292856,216197492,3049,3049,Comedy,Romance,,USA,,,Jake Kasdan,Cameron Diaz,Lucy Punch,Jason Segel,Sony Pictures/Columbia,"A lazy, incompetent middle school teacher who hates her job, her students, and her co-workers is forced to return to teaching to make enough money for breast implants after her wealthy fiancÃ© dumps her.",730,10,1
tt6000478,"Roman J. Israel, Esq.",2017,11-22-2017,122,PG-13,PG-13,6.4,25385,195,159,22000000,11962778,13025860,4,1669,Crime,Drama,Thrille,Can,United,USA,Dan Gilroy,Denzel Washington,Colin Farrell,Carmen Ejogo,Sony Pictures/Columbia,"Roman J. Israel, Esq., a driven, idealistic defense attorney, finds himself in a tumultuous series of events that lead to a crisis and the necessity for extreme action.",730,10,1
tt5886046,Escape Room,2019,01-04-2019,99,PG-13,PG-13,6.3,60075,565,204,9000000,57005601,155712077,2717,2717,Action,Adventure,Horror,USA,South,,Adam Robitel,Taylor Russell,Logan Miller,Jay Ellis,Sony Pictures/Columbia,Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.,730,10,1
tt5664636,Goosebumps 2: Haunted Halloween,2018,10-12-2018,90,PG,PG,5.6,14170,128,98,35000000,46700633,93320380,3521,3723,Adventure,Comedy,Family,USA,UK,,Ari Sandel,Wendi McLendon-Co,Madison Iseman,Jeremy Ray Taylor,Sony Pictures/Columbia,Two young friends find a magic book that brings a ventriloquist's dummy to life.,730,10,1
tt1243974,Aloha,2015,05-29-2015,105,PG-13,PG-13,5.4,56916,242,145,37000000,21067116,26250020,2815,2815,Comedy,Drama,Romance,USA,,,Cameron Crowe,Bradley Cooper,Emma Stone,Rachel McAdams,Sony Pictures/Columbia,A celebrated military contractor returns to the site of his greatest career triumphs and reconnects with a long-ago love while unexpectedly falling for the hard-charging Air Force watch-dog assigned to him.,730,10,1
tt1243957,The Tourist,2010,12-10-2010,103,PG-13,PG-13,6,210620,411,326,100000000,67631157,278346189,2756,2756,Action,Adventure,Crime,USA,France,Italy,Florian Henckel v,Johnny Depp,Angelina Jolie,Paul Bettany,Sony Pictures/Columbia,"Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path.",730,10,1
tt3631112,The Girl on the Train,2016,10-07-2016,112,NC-17,Unrat,6.5,156250,455,366,45000000,75395035,173185859,2,10,Crime,Drama,Mystery,USA,,,Tate Taylor,Emily Blunt,Haley Bennett,Rebecca Ferguson,Strand,A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.,610,4,1
tt1530983,Red Hill,2010,11-05-2010,95,R,R,6.4,7945,65,90,.,21087,321423,5,5,Thriller,Western,,USA,,,Patrick Hughes,Ryan Kwanten,Steve Bisley,Tommy Lewis,Strand,A young police officer must survive his first day's duty in a small country town.,610,4,1
tt1146325,Singh Is Kinng,2008,08-08-2008,135,NC-17,Unrat,5.7,13344,61,15,.,2159376,29169677,112,112,Action,Comedy,Crime,Aus,India,,Anees Bazmee,Akshay Kumar,Katrina Kaif,Om Puri,Stu18,"A comic caper about Happy Singh, a Punjabi villager who goes through a series of misadventures and eventually becomes the Kinng of the Australian underworld.",610,1,3
tt4537896,White Boy Rick,2018,09-14-2018,111,R,R,6.4,20006,178,120,29000000,24011188,25957482,2504,2504,Crime,Drama,,USA,,,Yann Demange,Matthew McConaugh,Richie Merritt,Bel Powley,Studio 8,"The story of teenager Richard Wershe Jr., who became an undercover informant for the FBI during the 1980s and was ultimately arrested for drug-trafficking and sentenced to life in prison.",610,4,1
tt4244998,Alpha,2018,08-17-2018,96,PG-13,PG-13,6.7,46498,516,145,51000000,35857181,98203196,2719,2881,Adventure,Drama,Family,USA,,,Albert Hughes,Kodi Smit-McPhee,J¢®¢®hannes Haukur J¢®¢®h,Marcin Kowalczyk,Studio 8,"In the prehistoric past, a young man struggles to return home after being separated from his tribe during a buffalo hunt. He finds a similarly lost wolf companion and starts a friendship that would change humanity.",610,4,1
tt1232783,Sorority Row,2009,09-11-2009,101,R,R,5.1,27422,130,172,12500000,11965282,27206120,2665,2665,Horror,Mystery,,USA,,,Stewart Hendler,Teri Andrez,Adam Barrie,Megan Wolfley,Sum.,"A group of sorority sisters try to cover up the death of their house-sister after a prank gone wrong, only to be stalked by a serial killer.",650,6,1
tt0375568,Astro Boy,2009,10-23-2009,94,PG,PG,6.3,31200,81,138,65000000,19551067,39886986,3014,3020,Animation,Action,Comedy,Jap,Hong K,USA,David Bowers,Charlize Theron,Freddie Highmore,Ryan Stiles,Sum.,"When an android replica of a boy is rejected by his aggrieved creator, he goes off to find his own identity in an adventure that would make him the greatest hero of his time.",710,6,3
tt0465580,Push,2009,02-06-2009,111,PG-13,PG-13,6.1,101856,239,143,38000000,31811527,48858618,2313,2313,Action,Adventure,Crime,USA,Canton,,Paul McGuigan,Colin Ford,Joel Gretsch,Djimon Hounsou,Sum.,Two young Americans with special abilities must race to find a girl in Hong Kong before a shadowy government organization called Division does.,710,6,3
tt1139328,The Ghost Writer,2010,03-19-2010,128,PG-13,PG-13,7.2,150234,382,348,45000000,15541549,60222298,4,819,Drama,Mystery,Thrille,Fra,German,UK,Roman Polanski,Ewan McGregor,Jon Bernthal,Tim Preece,Sum.,"A ghost writer, hired to complete the memoirs of a former British Prime Minister, uncovers secrets that put his own life in jeopardy.",650,6,1
tt1135985,Sex Drive,2008,10-17-2008,109,R,R,6.5,80686,102,103,19000000,8402485,18755936,2421,2421,Comedy,Romance,,USA,,,Sean Anders,Josh Zuckerman,Amanda Crew,Clark Duke,Sum.,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,650,6,1
tt1099212,Twilight,2008,11-21-2008,122,PG-13,PG-13,5.2,401601,1610,352,37000000,193962473,393853583,3419,3649,Drama,Fantasy,Romance,USA,,,Catherine Hardwic,Kristen Stewart,Sarah Clarke,Matt Bushell,Sum.,"Bella Swan moves to Forks and encounters Edward Cullen, a gorgeous boy with a secret.",650,6,1
