antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"['I-1052', 'I-1047']",['I-1053'],0.1968590211833455,0.414536157779401,0.10482103725346968,0.5324675324675324,1.2844899593798271,0.023215854987911927,1.2522421069718366
"['I-1056', 'I-1043']",['I-1016'],0.1968590211833455,0.40175310445580714,0.10482103725346968,0.5324675324675324,1.3253600944510036,0.025732314352929123,1.2795836376917458
"['I-1067', 'I-1041']",['I-1008'],0.1968590211833455,0.4218407596785975,0.10482103725346968,0.5324675324675324,1.2622477090009556,0.0217778782079021,1.2366183751318884
"['I-1052', 'I-1047']",['I-1010'],0.1968590211833455,0.408327246165084,0.10482103725346968,0.5324675324675324,1.3040215598355134,0.024438135250920284,1.2655222790357925
"['I-1047', 'I-1016']",['I-1050'],0.1968590211833455,0.40613586559532505,0.10482103725346968,0.5324675324675324,1.3110576473885824,0.024869528284923226,1.2702093985877767
"['I-1044', 'I-1066']",['I-1051'],0.21950328707085465,0.3922571219868517,0.1168736303871439,0.5324459234608985,1.3573900730316015,0.030771902734076748,1.2998344116936018
"['I-1046', 'I-1044']",['I-1057'],0.19138056975894813,0.4390065741417093,0.10189919649379109,0.5324427480916031,1.2128354777660642,0.017881868206626864,1.1998390006112014
"['I-1047', 'I-1051']",['I-1048'],0.19138056975894813,0.393718042366691,0.10189919649379109,0.5324427480916031,1.3523453100879492,0.026549213221276083,1.2967010032647097
['I-1049'],['I-1044'],0.40540540540540543,0.44448502556610664,0.2158509861212564,0.5324324324324324,1.1978635990139688,0.03565435413499693,1.1880956100609281
['I-1049'],['I-1042'],0.40540540540540543,0.44777209642074506,0.2158509861212564,0.5324324324324324,1.1890701468189233,0.03432175784257596,1.181065458522106
"['I-1044', 'I-1053']",['I-1006'],0.2085463842220599,0.4010226442658875,0.1110299488677867,0.532399299474606,1.327604081932123,0.027398126414966487,1.280959064135499
"['I-1010', 'I-1047']",['I-1066'],0.20306793279766253,0.4130752373995617,0.10810810810810811,0.5323741007194245,1.2888066204861046,0.02422577355947543,1.2551160307917066
"['I-1013', 'I-1007']","['I-1010', 'I-1045']",0.22571219868517164,0.22972972972972974,0.12016070124178233,0.5323624595469256,2.31734247096897,0.06830789884113478,1.647152342654073
"['I-1013', 'I-1007']",['I-1002'],0.22571219868517164,0.3575602629656684,0.12016070124178233,0.5323624595469256,1.4888747847185724,0.039454988125353155,1.3737984688138996
"['I-1056', 'I-1041']",['I-1008'],0.19758948137326515,0.4218407596785975,0.10518626734842951,0.532347504621072,1.2619631754567058,0.021834970421431246,1.2363009842445798
"['I-1006', 'I-1041']",['I-1049'],0.2202337472607743,0.40540540540540543,0.11723886048210373,0.5323383084577115,1.3131011608623548,0.027954908889897934,1.2714203565267395
"['I-1052', 'I-1016']",['I-1049'],0.19211102994886778,0.40540540540540543,0.10226442658875091,0.532319391634981,1.3130544993662863,0.02438157660948019,1.271368929905515
"['I-1008', 'I-1002']",['I-1011'],0.19211102994886778,0.34696859021183346,0.10226442658875091,0.532319391634981,1.5342005203121873,0.03560793336324894,1.3963191932868926
"['I-1044', 'I-1016']","['I-1010', 'I-1012']",0.23739956172388604,0.24032140248356465,0.12636961285609935,0.5323076923076924,2.2149824643441667,0.06931741723363148,1.6243127907423782
"['I-1012', 'I-1016']","['I-1044', 'I-1010']",0.23739956172388604,0.23593864134404674,0.12636961285609935,0.5323076923076924,2.2561276494403435,0.07035788280729352,1.6336838260735844
"['I-1044', 'I-1016']","['I-1006', 'I-1045']",0.23739956172388604,0.22972972972972974,0.12636961285609935,0.5323076923076924,2.31710407239819,0.07183187570331472,1.6469594594594597
"['I-1044', 'I-1007']",['I-1057'],0.2264426588750913,0.4390065741417093,0.12052593133674215,0.5322580645161291,1.212414792550051,0.021116115424448592,1.1993652552832423
"['I-1043', 'I-1053']",['I-1050'],0.20379839298758218,0.40613586559532505,0.10847333820306793,0.532258064516129,1.3105418890693896,0.025703501460120015,1.2696405632099945
"['I-1043', 'I-1053']",['I-1016'],0.20379839298758218,0.40175310445580714,0.10847333820306793,0.532258064516129,1.3248387096774192,0.026596701137202194,1.279010604266895
"['I-1010', 'I-1041']",['I-1052'],0.22096420745069395,0.3951789627465303,0.11760409057706354,0.5322314049586776,1.3468110783519958,0.030283684272589165,1.2929919701001735
['I-1009'],['I-1045'],0.3966398831263696,0.44485025566106645,0.21110299488677867,0.5322283609576427,1.1964213894105302,0.03465764147263764,1.1867965006930743
"['I-1044', 'I-1043', 'I-1045']","['I-1013', 'I-1007']",0.19284149013878743,0.22571219868517164,0.10262965668371074,0.5321969696969697,2.3578564773953126,0.059102979946760184,1.6551577291264348
"['I-1049', 'I-1010']",['I-1067'],0.19284149013878743,0.39883126369612854,0.10262965668371074,0.5321969696969697,1.3343913031413033,0.025718441478613643,1.2850894444066565
"['I-1044', 'I-1043', 'I-1045']","['I-1013', 'I-1042']",0.19284149013878743,0.22680788897005114,0.10262965668371074,0.5321969696969697,2.3464658663934026,0.05889168539949343,1.6528155247927654
"['I-1044', 'I-1043', 'I-1045']","['I-1010', 'I-1016']",0.19284149013878743,0.23046018991964937,0.10262965668371074,0.5321969696969697,2.3092794025836816,0.0581873702419376,1.6450081770138671
"['I-1045', 'I-1057']",['I-1016'],0.22717311906501095,0.40175310445580714,0.12089116143170198,0.5321543408360129,1.324580532008185,0.029623655598425114,1.2787270413350103
"['I-1066', 'I-1053']",['I-1041'],0.20452885317750183,0.42658875091307524,0.10883856829802775,0.5321428571428571,1.2474376223091976,0.02158886029535348,1.2256118301094574
"['I-1043', 'I-1007']",['I-1052'],0.22169466764061357,0.3951789627465303,0.11796932067202337,0.5321252059308073,1.3465423418101203,0.030360251867368918,1.2926984845523102
"['I-1043', 'I-1007']","['I-1013', 'I-1010']",0.22169466764061357,0.23630387143900658,0.11796932067202337,0.5321252059308073,2.251868336690186,0.06558201243116253,1.6322660212553628
"['I-1045', 'I-1007']","['I-1044', 'I-1042']",0.23338203067932797,0.26040905770635503,0.1241782322863404,0.5320813771517997,2.043252188838187,0.06340343759154096,1.5805973649686929
"['I-1045', 'I-1016']",['I-1050'],0.23338203067932797,0.40613586559532505,0.1241782322863404,0.5320813771517997,1.310106844102183,0.029393419241996815,1.2691611434267134
"['I-1002', 'I-1012']",['I-1047'],0.19357195032870708,0.4024835646457268,0.10299488677867057,0.5320754716981132,1.3219806184296132,0.025085358194946963,1.2769504465232453
"['I-1049', 'I-1048']",['I-1013'],0.19357195032870708,0.40540540540540543,0.10299488677867057,0.5320754716981132,1.312452830188679,0.024519771780546068,1.2707061900610286
"['I-1043', 'I-1041']",['I-1049'],0.2505478451424397,0.40540540540540543,0.133308984660336,0.532069970845481,1.3124392614188531,0.031735533926914486,1.270691251999663
"['I-1050', 'I-1051']",['I-1052'],0.1880934989043097,0.3951789627465303,0.10007304601899196,0.5320388349514563,1.3463237801266983,0.025742452222621212,1.2924598928860451
"['I-1008', 'I-1007']","['I-1012', 'I-1016']",0.22242512783053323,0.23739956172388604,0.1183345507669832,0.5320197044334976,2.2410306934444866,0.06553092290363528,1.6295567260005384
"['I-1008', 'I-1007']","['I-1010', 'I-1012']",0.22242512783053323,0.24032140248356465,0.1183345507669832,0.5320197044334976,2.2137841196640067,0.0648810320991633,1.623313213640383
"['I-1045', 'I-1050']",['I-1008'],0.21694667640613585,0.4218407596785975,0.1154127100073046,0.531986531986532,1.2611074671680733,0.023895759222393384,1.235347441550047
"['I-1052', 'I-1045']",['I-1006'],0.21694667640613585,0.4010226442658875,0.1154127100073046,0.531986531986532,1.3265747946986564,0.028412180170220167,1.2798293140505856
"['I-1013', 'I-1016']","['I-1008', 'I-1012']",0.23411249086924762,0.24068663257852446,0.12454346238130022,0.5319812792511701,2.2102651632620693,0.06819571530941046,1.6223995617238864
"['I-1013', 'I-1016']",['I-1052'],0.23411249086924762,0.3951789627465303,0.12454346238130022,0.5319812792511701,1.3461781354803177,0.0320271310735844,1.2923009495982472
"['I-1045', 'I-1041']",['I-1048'],0.2512783053323594,0.393718042366691,0.13367421475529584,0.5319767441860465,1.3511617120421107,0.03474141229061964,1.2954098970550203
"['I-1055', 'I-1041']",['I-1052'],0.19430241051862673,0.3951789627465303,0.10336011687363039,0.5319548872180452,1.346111350464887,0.02657589182572896,1.2922280795937586
"['I-1048', 'I-1047']",['I-1012'],0.19430241051862673,0.42111029948867784,0.10336011687363039,0.5319548872180452,1.2632198449288878,0.021537370588759458,1.2368245810121423
"['I-1055', 'I-1041']",['I-1013'],0.19430241051862673,0.40540540540540543,0.10336011687363039,0.5319548872180452,1.312155388471178,0.024588869366079014,1.2703788125474873
"['I-1048', 'I-1047']",['I-1052'],0.19430241051862673,0.3951789627465303,0.10336011687363039,0.5319548872180452,1.346111350464887,0.02657589182572896,1.2922280795937586
"['I-1048', 'I-1047']",['I-1006'],0.19430241051862673,0.4010226442658875,0.10336011687363039,0.5319548872180452,1.3264958845200434,0.0254404504202147,1.2797427841387465
"['I-1045', 'I-1051']",['I-1067'],0.2114682249817385,0.39883126369612854,0.11249086924762601,0.531951640759931,1.3337761835171162,0.028150729846582026,1.284415860959194
"['I-1008', 'I-1016']",['I-1047'],0.22863403944485025,0.4024835646457268,0.12162162162162163,0.5319488817891375,1.3216660964960603,0.029600178426506585,1.2766050803132256
"['I-1008', 'I-1016']",['I-1066'],0.22863403944485025,0.4130752373995617,0.12162162162162163,0.5319488817891375,1.2877772222269306,0.02717856150031936,1.2539757726548617
"['I-1008', 'I-1044']",['I-1067'],0.22863403944485025,0.39883126369612854,0.12162162162162163,0.5319488817891375,1.3337692658778924,0.03043521874588151,1.2844082898505924
['I-1018'],['I-1007'],0.3316289262235208,0.4039444850255661,0.17640613586559534,0.5319383259911895,1.3168599788100153,0.04244646004265376,1.2734550766983201
"['I-1006', 'I-1016']",['I-1066'],0.22315558802045288,0.4130752373995617,0.11869978086194302,0.5319148936170213,1.2876949414000038,0.02651973336335567,1.2538847201009364
"['I-1006', 'I-1016']","['I-1044', 'I-1007']",0.22315558802045288,0.2264426588750913,0.11869978086194302,0.5319148936170213,2.3490048043925875,0.0681678361677572,1.6525997742213958
"['I-1049', 'I-1057']",['I-1052'],0.20598977355734113,0.3951789627465303,0.1095690284879474,0.5319148936170213,1.3460101466944587,0.02816620343716468,1.2921176704960489
"['I-1043', 'I-1006']","['I-1044', 'I-1042']",0.22315558802045288,0.26040905770635503,0.11869978086194302,0.5319148936170213,2.0426128733848583,0.060588044463629316,1.5800351949000597
"['I-1067', 'I-1057']",['I-1012'],0.20598977355734113,0.42111029948867784,0.1095690284879474,0.5319148936170213,1.2631248731339153,0.022824613253610543,1.2367189056378245
"['I-1006', 'I-1016']",['I-1049'],0.22315558802045288,0.40540540540540543,0.11869978086194302,0.5319148936170213,1.3120567375886525,0.02823129923202969,1.2702702702702702
['I-1021'],['I-1057'],0.2574872169466764,0.4390065741417093,0.13696128560993426,0.5319148936170213,1.2116330937798703,0.02392270461289077,1.1984859552427118
"['I-1006', 'I-1043']","['I-1013', 'I-1044']",0.22315558802045288,0.2410518626734843,0.11869978086194302,0.5319148936170213,2.2066408768536427,0.06490771070361617,1.6213892024702834
"['I-1042', 'I-1056']",['I-1006'],0.20051132213294376,0.4010226442658875,0.10664718772826881,0.5318761384335154,1.3262995146001506,0.02623760712126652,1.2795275031051663
"['I-1066', 'I-1050']",['I-1010'],0.20051132213294376,0.408327246165084,0.10664718772826881,0.5318761384335154,1.3025732263246559,0.024772951736803828,1.2639235091648595
"['I-1042', 'I-1056']",['I-1012'],0.20051132213294376,0.42111029948867784,0.10664718772826881,0.5318761384335154,1.263032842177767,0.022209804813994108,1.2366165197693224
"['I-1042', 'I-1056']",['I-1065'],0.20051132213294376,0.40138787436084733,0.10664718772826881,0.5318761384335154,1.3250926906560194,0.0261643743520434,1.278747303408151
"['I-1065', 'I-1045']",['I-1008'],0.21219868517165816,0.4218407596785975,0.11285609934258582,0.5318416523235799,1.2607640208328674,0.023342044786973992,1.2349651420100543
"['I-1065', 'I-1045']",['I-1047'],0.21219868517165816,0.4024835646457268,0.11285609934258582,0.5318416523235799,1.321399677007225,0.027449616121560508,1.276312679929532
"['I-1065', 'I-1045']",['I-1006'],0.21219868517165816,0.4010226442658875,0.11285609934258582,0.5318416523235799,1.3262135191821147,0.027759621505302895,1.279433248829115
"['I-1006', 'I-1010']","['I-1013', 'I-1007']",0.22388604821037253,0.22571219868517164,0.11906501095690285,0.5318107667210441,2.3561454357317455,0.06853119876040532,1.6537924118675604
"['I-1048', 'I-1053']",['I-1047'],0.189554419284149,0.4024835646457268,0.10080350620891161,0.5317919075144508,1.3212760823725647,0.02451096784107662,1.2761770779788797
"['I-1048', 'I-1051']",['I-1049'],0.189554419284149,0.40540540540540543,0.10080350620891161,0.5317919075144508,1.3117533718689787,0.023957120012634975,1.2699366032699364
"['I-1009', 'I-1012']","['I-1010', 'I-1016']",0.21840759678597516,0.23046018991964937,0.11614317019722425,0.5317725752508362,2.307437893877638,0.06580891396203423,1.6435171658144636
"['I-1044', 'I-1043']",['I-1048'],0.26442658875091307,0.393718042366691,0.14061358655953252,0.531767955801105,1.3506314127861092,0.03650406768682095,1.2948322635000464
"['I-1058', 'I-1043']",['I-1049'],0.2012417823228634,0.40540540540540543,0.10701241782322864,0.5317604355716878,1.3116757410768298,0.025427911476121848,1.2698512465954326
"['I-1043', 'I-1016']","['I-1042', 'I-1045']",0.23009495982468955,0.26515704894083275,0.12235208181154127,0.5317460317460317,2.0054003235821414,0.061340781288267116,1.5693256242958487
"['I-1043', 'I-1016']","['I-1044', 'I-1010']",0.23009495982468955,0.23593864134404674,0.12235208181154127,0.5317460317460317,2.25374711288024,0.068063789610391,1.631724257468646
"['I-1043', 'I-1016']","['I-1012', 'I-1045']",0.23009495982468955,0.23776479181884588,0.12235208181154127,0.5317460317460317,2.2364372272206374,0.06764360159025826,1.627824342895346
"['I-1043', 'I-1016']","['I-1044', 'I-1012']",0.23009495982468955,0.2337472607742878,0.12235208181154127,0.5317460317460317,2.274875992063492,0.06856801523455028,1.6364041549566055
"['I-1006', 'I-1012']",['I-1066'],0.23009495982468955,0.4130752373995617,0.12235208181154127,0.5317460317460317,1.2872861493551149,0.027305551657515012,1.2534325438585632
"['I-1012', 'I-1006']",['I-1050'],0.23009495982468955,0.40613586559532505,0.12235208181154127,0.5317460317460317,1.3092811465113623,0.02890226613401943,1.2682522192371024
"['I-1010', 'I-1051']",['I-1067'],0.19576333089846604,0.39883126369612854,0.10409057706355003,0.5317164179104478,1.3331864031490899,0.026014040415951456,1.2837706878839645
"['I-1042', 'I-1045']",['I-1052'],0.26515704894083275,0.3951789627465303,0.14097881665449233,0.5316804407713498,1.3454168639851718,0.03619432908912307,1.2914708030765263
"['I-1066', 'I-1006']",['I-1051'],0.19028487947406866,0.3922571219868517,0.10116873630387144,0.5316698656429942,1.3554116314064415,0.026528137123758316,1.297680489528075
"['I-1049', 'I-1052']",['I-1047'],0.19028487947406866,0.4024835646457268,0.10116873630387144,0.5316698656429942,1.320972860372521,0.02458219971496578,1.275844519752362
"['I-1055', 'I-1066']",['I-1012'],0.19028487947406866,0.42111029948867784,0.10116873630387144,0.5316698656429942,1.2625430113881337,0.02103781372037941,1.236071860518028
"['I-1048', 'I-1067']",['I-1057'],0.19028487947406866,0.4390065741417093,0.10116873630387144,0.5316698656429942,1.2110749518556723,0.017632423254992494,1.1978589134105306
"['I-1049', 'I-1052']",['I-1007'],0.19028487947406866,0.4039444850255661,0.10116873630387144,0.5316698656429942,1.3161953816731629,0.02430420865656685,1.2727250954986886
['I-1051'],['I-1044'],0.3922571219868517,0.44448502556610664,0.2085463842220599,0.5316573556797021,1.1961198355390503,0.03419396732724672,1.186129388751494
['I-1012'],['I-1042'],0.42111029948867784,0.44777209642074506,0.22388604821037253,0.5316565481352993,1.1873373807458805,0.035324606583959445,1.1791088385682984
"['I-1054', 'I-1045']",['I-1047'],0.20197224251278306,0.4024835646457268,0.10737764791818846,0.5316455696202531,1.320912495118197,0.026087139792152325,1.2757783349456102
"['I-1048', 'I-1041']",['I-1066'],0.20197224251278306,0.4130752373995617,0.10737764791818846,0.5316455696202531,1.2870429439613202,0.023947915894098754,1.253163682309044
"['I-1054', 'I-1045']",['I-1006'],0.20197224251278306,0.4010226442658875,0.10737764791818846,0.5316455696202531,1.3257245624956766,0.026382205157401098,1.27889759737824
"['I-1008', 'I-1045']",['I-1047'],0.22534696859021183,0.4024835646457268,0.1197954711468225,0.5316045380875203,1.3208105492591928,0.0290970199465254,1.2756665765176007
['I-1008'],['I-1042'],0.4218407596785975,0.44777209642074506,0.22425127830533237,0.5316017316017316,1.1872149601350255,0.035362756988327054,1.1789708477523837
"['I-1041', 'I-1007']","['I-1044', 'I-1016']",0.20818115412710006,0.23739956172388604,0.11066471877282688,0.531578947368421,2.239174089068826,0.061242604023880556,1.628023407555749
