movie_id,prd_company
tt0357054,"Touchstone Pictures, Mandeville Films"
tt2032572,"Hannibal Classics, USS Indianapolis"
tt1241317,Warner Bros.
tt6820324,"Slow Pony Pictures, Whitaker Entertainment, Walt Disney Pictures"
tt0452694,"New Line Cinema, Plan B Entertainment, Nick Wechsler"
tt0086393,.
tt0490084,"Gold Circle Films, Universal Pictures"
tt1142977,"Walt Disney Pictures, Tim Burton"
tt0117608,Imagine Entertainment
tt0379786,.
tt0465602,.
tt0312329,Cort/Madden Productions
tt0232500,"Universal Pictures, Mediastream Film, Neal H. Moritz"
tt0256415,Touchstone Pictures
tt1142988,"Columbia Pictures, Relativity Media, Lakeshore Entertainment, Steven Reuther"
tt0111280,.
tt2091256,"DreamWorks Animation, Scholastic Entertainment Inc."
tt3450650,"Happy Madison, Hey Eddie, Broken Road"
tt4501244,"21 Laps Entertainment, Red Hour Productions, TSG Entertainment"
tt1067583,"Fox 2000 Pictures, Dune Entertainment, Ingenious Media, Big Screen Prods, 3 Arts Entertainment, Gil Netter Productions, Flashpoint Entertainment"
tt1055292,"Josephson Entertainment, Gold Circle Films, Village Roadshow Productions"
tt0174856,Beacon Pictures
tt1411250,"One Race Films, Universal Pictures, Radar Pictures"
tt0125022,Metro-Goldwyn-Mayer Pictures
tt0278435,Columbia Pictures
tt2304933,"Columbia Pictures, LStar Capital, Material Pictures, GK Films"
tt0465580,"Summit Entertainment, Icon Productions, Infinity Features Entertainment Inc"
tt1979320,"Universal Pictures, Cross Creek Pictures, Exclusive Media Group, Imagine Entertainment, Revolution Studios, Working Title Films"
tt0225071,"Morgan Creek, Franchise Pictures"
tt0279889,"Regency Enterprises, Kopelson Entertainment, Fox 2000 Pictures"
tt3829920,"Columbia Pictures, Summit Entertainment, Black Label Media, di Bonaventura Pictures, Conde Nast, Relevant Entertainment"
tt0116259,Castle Rock Entertainment
tt0905372,"Universal Pictures, Strike Entertainment, Morgan Creek Productions"
tt0202470,"Warner Bros., Bel-Air Entertainment, Maysville Pictures, Robert Lawrence Productions, Inc. "
tt5822564,New Line Cinema
tt0118158,"Hollywood Pictures, Mistral Worldwide Company"
tt0970411,Walden Media
tt0119210,Pacific Western Production
tt4971344,"Annapurna Pictures, Top Drawer Entertainment"
tt0193560,.
tt1346913,.
tt1586265,"Lionsgate, Alcon Entertainment, Phoenix Pictures"
tt1560747,"Weinstein Company, Joanne Seller, Ghoulardi Film Company, Annapurna Pictures"
tt0469903,"Relativity Media, Davis Entertainment"
tt1099212,.
tt1723121,"New Line Cinema, Newman/Tooley, Slap Happy Productions, Heyday Films, Benderspink Productions"
tt3076658,"Metro-Goldwyn-Mayer Pictures, Warner Bros., New Line Cinema, Chartoff Winkler Productions"
tt0840361,"Thunder Road Film, GK Films, Legendary Pictures"
tt1564349,Alcon Entertainment
tt2704998,"Aggregate Films, Davis Entertainment, New Line Cinema, Dune Entertainment, Access Entertainment"
tt0887883,"Relativity Media, Working Title Films"
tt0337563,"Revolution Studios, Roth/Arnold"
tt0410377,Walden Media
tt1292566,"New Line Cinema, Metro-Goldwyn-Mayer Pictures, Flower Films, Wrigley Pictures"
tt1385867,Warner Bros.
tt1161864,"New Line Cinema, Contrafilm"
tt0482603,"Starz Animation, Odyssey Entertainment, Vanguard Animation"
tt0175880,"Joanne Seller, Ghoulardi Film Company"
tt1243974,"Columbia Pictures, Regency Enterprises, Scott Rudin Productions, Vinyl Films, LStar Capital, RatPac Entertainment"
tt1517451,"Bill Gerber, Jon Peters, Joint Effort, Warner Bros., Live Nation Productions, Metro-Goldwyn-Mayer Pictures"
tt0251160,Burg-Knoules
tt0181316,.
tt0086006,"Taliafilm Productions, Producers Sales Organization"
tt1231587,"Metro-Goldwyn-Mayer Pictures, United Artists, New Crime Productions"
tt0118771,"Dino De Laurentiis Company, "
tt2978462,Alcon Entertainment
tt4682786,"PalmStar Media, Likely Story, New Line Cinema, Village Roadshow Productions, RatPac Entertainment, Dune Entertainment, Anonymous Content, Overbrook Entertainment"
tt0266465,"Vincent Newman, Tucker Tooley, Joseph Nittolo Entertainment "
tt0184858,Marty Katz Productions
tt0120834,"The Kennedy/Marshall Company, Harry J. Ulfand, Ron Bass"
tt0116410,Castle Rock Entertainment
tt0119177,Jersey Films
tt0141399,"BBC, Mutual Film Corporation, Tele-Munchen, Toho, Universal Pictures"
tt1316616,"Mount Santa Fe Espana, Nfoke, Mount Santa Fe, N-Focus Productions, A3 Films, ICAA, ICO, Audiovisual SGR, Lightmotive Entertainment"
tt1837636,"IFC Films, 120dB Films, Palmyra Films, Benaroya Pictures, Elevated"
tt0325537,.
tt1396484,"Lin Pictures, Vertigo Entertainment, KatzSmith Productions, New Line Cinema"
tt1119646,"Warner Bros., Legendary Pictures, Green Hat Films"
tt0878804,"Alcon Entertainment, Gil Netter Productions"
tt0096895,"Guber-Peters, Warner Bros."
tt0145660,"Eric's Boy, Moving Pictures    , Team Todd"
tt1403865,"Paramount Pictures, Scott Rudin Productions, Skydance Productions"
tt0104714,Silver Pictures
tt0120812,"Arthur Sarkissian, Roger Birnbaum"
tt2024432,"Universal Pictures, Relativity Media, Bluegrass Films, Aggregate Films"
tt0458352,"Fox 2000 Pictures, Wendy Fineman Productions"
tt1499658,"New Line Cinema, Rat Entertainment"
tt0227538,Troublemaker Studios
tt3152624,Apatow Productions
tt2140373,"Ruby Films, Essential Media and Entertainment, BBC Films, Hopscotch Features"
tt0079945,.
tt0478087,"Relativity Media, Columbia Pictures, Trigger Street Productions, Michael De Luca"
tt1033643,"20th Century Fox, Regency Enterprises, 21 Laps Entertainment, Mosaic Media"
tt0101540,"Tribeca Film, Amblin Entertainment"
tt0116209,Tiger Moth Productions
tt0785006,"Donnersâ? Company, Montecito Picture Company"
tt0372237,"Regency Enterprises, 3 Arts Entertainment, Tall Trees, Katalyst Films"
tt1758830,"Universal Pictures, Judd Apatow"
tt0119488,Regency Enterprises
tt0405325,"Walt Disney Pictures, Gunnfilms"
tt0119360,.
tt1179056,"New Line Cinema, Platinum Dunes"
tt0209958,"Caro-McLeod, RadicalMedia"
tt0114508,.
tt0437863,"Revolution Studios, Happy Madison"
tt1028576,"Walt Disney Pictures, Mayhem Pictures"
tt0120744,United Artists
tt1632708,"Sony Pictures, Screen Gems, Castle Rock Entertainment, Olive Bridge Entertainment"
tt4438848,"Point Grey, Good Universe, Universal Pictures, Perfect World Pictures"
tt0453556,Imagi Studios
tt0316465,Revolution Studios
tt5052474,"Columbia Pictures, Black Label Media, Thunder Road Film"
tt0976238,"Walt Disney Pictures, Tapestry Films"
tt0104797,40 Acres and a Mule Filmworks
tt1029360,"Ghost House Pictures, Vertigo Entertainment"
tt5664636,"Columbia Pictures, Sony Pictures Animation, Original Film, Scholastic Entertainment Inc., Silvertongue Films"
tt1413492,"Alcon Entertainment, Black Label Media, Jerry Bruckheimer Films, Torridon Films"
tt0417001,"Ubu Productions, Warner Bros."
tt0762114,"Proposal Productions, Inc."
tt0119008,Mandalay Entertainment
tt0467197,"Twentieth Century Fox, Firm Films, Depth Entertainment"
tt0120804,"Constantin Film, New Legacy Film, Davis Films, Impact Pictures"
tt0335245,"Reginald Mount, Ealing Studios"
tt0491152,"Alcon Entertainment, 2S Films, Wild Oceans Films"
tt0762121,Temple Hill Entertainment
tt1637688,"Regency Enterprises, New Regency, Strike Entertainment"
tt1212436,"CBS Films, Escape Artists"
tt1616195,"Warner Bros., Imagine Entertainment, Malpaso Productions"
tt0186894,Steve Golin/Michael Besman
tt4560436,"STX Entertainment, Huayi Brothers Pictures Ltd, Hideaway Pictures, Closest to the Hole, Film 44"
tt2967224,"New Line Cinema, Metro-Goldwyn-Mayer Pictures, Pacific Standard"
tt3322364,"Columbia Pictures, LStar Capital, Village Roadshow Productions, Scott Free Films, Shuman Company, Cara Films, Cantillon Company"
tt1615160,"Huayi Brothers Pictures Ltd, Sparkle Roll Media Corporation, The Fyzz Facility, Arthur Sarkissian, The Entertainer Production Company, Wanda Media"
tt0376541,Avenue Pictures Productions
tt0111301,"Universal Pictures, Capcom"
tt0265087,"Regency Enterprises, 20th Century Fox, New Regency, Runteldat Entertainment, The Firm"
tt0253474,.
tt0397065,.
tt0120681,"20th Century Fox, Underworld Pictures"
tt6306064,"Lakeshore Entertainment, Ingenious Media, RVK, Huayi Brothers Pictures Ltd, STX Entertainment"
tt0790686,"Regency Enterprises, New Regency"
tt3717252,"Lakeshore Entertainment, Screen Gems"
tt0238546,Village Roadshow Pictures
tt0880578,"Screen Gems, Lakeshore Entertainment, Cohen Media Group, Pearl Studio"
tt0100403,"Silver Pictures, Gordon Company, Davis Entertainment"
tt1600195,"Gotham Entertainment, Lionsgate, Vertigo Films, Quick Six Entertainment"
tt0080745,Dino De Laurentiis Company
tt0426592,Dimension Films
tt0124298,.
tt1712170,"Block/Hanson, James Patterson Entertainment, Emmett/Furla Films, Envision Media, Summit Entertainment"
tt0300051,View Askew
tt0119668,Warner Bros.
tt1473832,"Perfect World Pictures, Universal Pictures, Miramax Films, StudioCanal, Working Title Films"
tt0252503,"Morgan Creek Productions, Franchise Pictures"
tt0104427,"Jersey Films, 20th Century Fox"
tt3553442,"Paramount Pictures, Broadway Video, Little Stranger"
tt0327679,Jane Startz
tt2679042,"Daybreak Pictures, Giant Pictures, DayDay Films, Prime Universe Films, Fox International Productions"
tt5776858,"Annapurna Pictures, Ghoulardi Film Company, Focus Features, Perfect World Pictures"
tt0443701,"Twentieth Century Fox, Ten Thirteen"
tt1547234,"Columbia Pictures, Pariah Productions"
tt1235522,"Regency Enterprises, Emmett/Furla Films, Black Bear, New Regency, Closest to the Hole, Leverage, Allen Hughes, Envision Media, 1984 Private Defense Contractors"
tt0361089,"Walt Disney Pictures, Vanguard Animation, UK Film Council, Ealing Studios, Take Film Partnerships, Odyssey Entertainment"
tt0185014,"Scott Rudin Productions, Curtis Hanson"
tt0257516,"Dimension Films, Outerbanks Entertainment"
tt0841046,"Columbia Pictures, Relativity Media, Nominated Films"
tt0240510,.
tt0492389,Participant Media
tt1904996,"Incentive Filmed Entertainment, Sierra Pictures, Alexander/Mitchell, Current Entertainment, Sidney Kimmel Entertainment, Anvil Films"
tt0360201,"Universal Pictures, StudioCanal, Working Title Films"
tt0211938,"Village Roadshow Productions, Castle Rock Entertainment"
tt0891527,United Artists
tt0099587,.
tt0478304,River Road Entertainment
tt0244000,Morgan Creek
tt1540128,Miramax Films
tt0383060,"Elevation Pictures, Paris Films"
tt0120824,.
tt0962736,GK Films
tt1742334,"QED International, Crave Films"
tt0120724,"Knock Films, A.V.V. Worldwide, Film Workshop Company, Val Dâ?Doro Entertainment"
tt0365929,"Warner Bros., Dark Castle Entertainment"
tt2358925,"Escape Artists, New Regency, Regency Enterprises"
tt3488710,"ImageMovers, LStar Capital"
tt0414993,"Regency Enterprises, Warner Bros., Protozoa Pictures, New Regency"
tt2304771,Videovision Entertainment
tt0450314,"Lionsgate, Marvel Studios, Valhalla Motion Pictures, MHF Zweite Academy Film"
tt0304711,.
tt0401445,Fox 2000 Pictures
tt3381008,"Columbia Pictures, LStar Capital, Village Roadshow Productions, Four by Two Films, Working Title Films, Big Talk Pictures"
tt1758810,"Working Title Films, Perfect World Pictures, Another Park Film, Universal Pictures"
tt0280665,.
tt0120479,China Film Co-Production Corporation
tt0309820,.
tt2053331,"Menage Atroz, Producciones Mod, Ikiru Films"
tt0105211,"Stonebridge Entertainment, Donnersâ? Company"
tt2980210,"Lionsgate, Roadside Attractions, Saban Films, Playtone, X Filme Creative Pool, LLC Primeredian Entertainment, Vingt Deux Heures Vingt Deux, WS Filmproduktion, Silver Reel Entertainment, Fabrica de Cine, Lotus Entertainment"
tt0120152,"Constantin Film, Smilla Film, Bavaria Film Intl."
tt0091767,Miramax Films
tt0081059,Anchor Bay Entertainment
tt0134154,Good Machine
tt1656186,Simon West Productions
tt1674784,"Millennium Films, Nu Image, Winkler Films, Saturn Films"
tt0416496,"EuropaCorp, Canal+"
tt1321869,"Corsan, Limelight Media, Bliss Media Limited, Neelmudra Entertainment, Aristos Films, Filmfinance XII, Singularity Productions Wildkite"
tt0490087,.
tt1093357,"Regency Enterprises, Summit Entertainment, New Regency, Bazelevs Company, Jacobson Company"
tt3890160,"Tri-Star Pictures, MRC, Working Title Films, Big Talk Pictures"
tt1790864,"Gotham Group, Temple Hill Entertainment, TSG Entertainment, DayDay Films"
tt2726560,"Fox 2000 Pictures, Temple Hill Entertainment"
tt0106226,.
tt4073790,"21 Laps Entertainment, TSG Entertainment, 20th Century Fox"
tt0163579,Morgan Creek Productions
tt0138304,Mad Chance
tt0167203,.
tt0082979,.
tt0104257,Castle Rock Entertainment
tt0208003,"20th Century Fox, Regency Enterprises, David T. Friendly, Runteldat Entertainment"
tt0242445,"Village Roadshow Productions, Silver Pictures"
tt2823054,"20th Century Fox, Chernin Entertainment, TSG Entertainment"
tt1800741,"Offspring Entertainment, Summit Entertainment"
tt0417148,Mutual Film Company
tt0330793,"Lionsgate, Marvel Studios"
tt0204626,.
tt8688634,STXfilms
tt1656190,"Lionsgate, IM Global, Automatik, Lawrence Bender, Trigger Street Productions, 87Eleven Inc."
tt0483607,"Rogue Pictures, Intrepid Pictures, Crystal Sky Pictures, Scion Films"
tt0120797,"Regency Enterprises, Fox 2000 Pictures"
tt1817771,"Columbia Pictures, LStar Capital"
tt1478338,"Universal Pictures, Relativity Media"
tt0976051,"Mirage Enterprises, Neunte Babelsberg Films GmbH"
tt1931435,"Lionsgate, Two Ton Films"
tt1655460,"Universal Pictures, Relativity Media, Apatow Productions, Hot Dog"
tt0319343,Guy Walks Into a Bar
tt0117333,Touchstone Pictures
tt1245492,"Columbia Pictures, Point Grey, Mandate Pictures"
tt0281373,"Walt Disney Pictures, Kerner Entertainment"
tt0457510,"Nickelodeon Films, Black & White, Paramount Pictures"
tt0096061,.
tt1135084,"Screen Gems, Rainforest Films, Grand Hustle Films"
tt0945513,"Vendome Pictures, The Mark Gordon Company"
tt0145531,FGM Entertainment
tt0203019,Fox 2000 Pictures
tt6791096,"Voltage Pictures, Wonderland Sound and Vision, Huayi Brothers Pictures Ltd, STX Entertainment, Asia Production Fund One Limited, Soundford Limited"
tt1464174,"Regency Enterprises, New Regency, Friendly Films, Runteldat Entertainment, Collective    "
tt0106246,"Touchstone Pictures, Paramount Pictures"
tt0481369,"Contrafilm, Firm Films"
tt0078723,"A-Team, Steven Spielberg, Universal-Columbia"
tt0418647,DreamWorks Pictures
tt6394270,"Denver & Delilah Films, Lighthouse Entertainment, Bron Studios, Everyman Pictures, Lionsgate, Creative Wealth Media Finance, Annapurna Pictures, Gramsci"
tt0399146,BenderSpink
tt0790628,"New Line Cinema, Benderspink Productions, Carousel Films"
tt0114214,Tri-Star Pictures
tt0323033,"Intermedia Productions, Deep River Productions, Irish DreamTime, Initial Entertainment Group (IEG)"
tt6628394,"20th Century Fox, TSG Entertainment, Goddard Textiles"
tt1322312,Offspring Entertainment
tt0163988,"Paramount Pictures, Touchstone Pictures"
tt1053424,"Universal Pictures, Relativity Media, Stuber Pictures"
tt0372873,.
tt0115725,"Regency Enterprises, New Regency"
tt0118829,"Turner Feature Animation, Warner Bros. Family Entertainment, Warner Bros. Animation"
tt0150216,Touchstone Pictures
tt0452624,Section Eight
tt0306892,.
tt0078788,Omni Zoetrope
tt4545300,"Summit Entertainment, Millennium Films, Benderspink Productions, Campbell Grobman Films"
tt6859418,.
tt0453562,"Warner Bros., Legendary Pictures, Brian Helgeland"
tt1907668,"Paramount Pictures, ImageMovers, Parkes+Macdonald Productions"
tt0113862,"Hollywood Pictures, Interscope Communications, PolyGram Filmed Entertainment"
tt0089755,Mirage Enterprises
tt0079574,"United Artists, Eon Productions"
tt2278388,"Fox Searchlight Pictures, Indian Paintbrush, Studio Babelsberg, American Empirical"
tt1524930,"Benderspink Productions, Big Kid Pictures, New Line Cinema, RatPac Entertainment, Dune Entertainment"
tt0099052,"Amblin Entertainment, Hollywood Pictures"
tt0186151,.
tt0252501,"Castle Rock Entertainment, Village Roadshow Pictures"
tt1244659,Double Feature Films
tt0113161,Jersey Films
tt0087332,Columbia Pictures
tt0114709,Disney-Pixar
tt3104988,"Color Force, Ivanhoe Pictures, Warner Bros., SK Global, Beijing Universe Starlight Culture Media Company, Electric Somewhere"
tt0299658,Producer Circle Company
tt0142342,"Columbia Pictures, Out of the Blue Entertainment, Jack Giarraputo"
tt0252866,LivePlanet
tt1606389,"Screen Gems, Spyglass Entertainment, Birnbaum/Barber"
tt0111257,20th Century Fox
tt0099810,"Mace Neufeld, Jerry Sherlock"
tt1327773,"Weinstein Company, Laura Ziskin Productions, Windy Hill Pictures, Follow Through Productions, Salamander Pictures, Pam Williams Productions"
tt0210945,"Walt Disney Pictures, Jerry Bruckheimer, Technical Black"
tt1136608,Wingnut Films
tt0364725,Red Hour Productions
tt0101272,"Orion Pictures, Paramount Pictures"
tt0112281,"Morgan Creek Productions, Warner Bros."
tt0247638,Walt Disney Pictures
tt0122933,Warner Bros.
tt0116313,.
tt0405159,Warner Bros.
tt0114369,Juno Pix
tt0327056,Warner Bros.
tt1850457,"Universal Pictures, Little Stranger, Everyman Pictures"
tt1193138,"Cold Springs Pictures, DW Studios, Montecito Picture Company, Rickshaw, Right of Way Films, Paramount Pictures"
tt0332280,"New Line Cinema, Gran Via"
tt1114677,"Walt Disney Pictures, Millar/Gough Ink"
tt0988595,"Spyglass Entertainment, Fox 2000 Pictures, Birnbaum/Barber"
tt0213203,"Nickelodeon Movies, Klasky Csupo"
tt1959563,"Millennium Films, Cristal Pictures, East Light Film, CG Films  "
tt0102713,.
tt0430105,di Bonaventura Pictures
tt0110322,Tri-Star Pictures
tt1276104,"Tri-Star Pictures, FilmDistrict, Endgame Entertainment, DMG Entertainment, Ram Bergman Productions"
tt1588173,"Make Movies, Mandeville Films, Summit Entertainment"
tt0257360,New Line Cinema
tt1821658,"Redrover, Toonbox Entertainment, Gulfstream Pictures, Ministry of Culture, Sports and Tourism of the Republic of Korea, Korean Small and Medium Business Administration, Korea Venture Investment Corp."
